file name,visibility,x-coordinate,y-coordinate,status
frame_0542_01m48s.jpg,3,,,1
frame_0543_01m48s.jpg,1,654.0,188.0,0
frame_0544_01m48s.jpg,3,,,2
frame_0545_01m49s.jpg,3,,,0
frame_0546_01m49s.jpg,2,,,1
frame_0547_01m49s.jpg,1,529.0,122.0,0
frame_0548_01m49s.jpg,1,510.0,87.0,0
frame_0549_01m49s.jpg,1,495.0,81.0,0
frame_0550_01m50s.jpg,1,476.0,101.0,0
frame_0551_01m50s.jpg,1,453.0,172.0,0
frame_0552_01m50s.jpg,1,507.0,176.0,1
frame_0553_01m50s.jpg,1,603.0,156.0,0
frame_0554_01m50s.jpg,1,646.0,169.0,1
frame_0555_01m51s.jpg,1,647.0,93.0,0
frame_0556_01m51s.jpg,1,647.0,39.0,0
frame_0557_01m51s.jpg,1,680.0,91.0,0
frame_0558_01m51s.jpg,0,,,0
frame_0559_01m51s.jpg,1,662.0,28.0,0
frame_0560_01m52s.jpg,1,676.0,112.0,1
frame_0561_01m52s.jpg,1,637.0,186.0,0
frame_0562_01m52s.jpg,1,604.0,183.0,2
frame_0563_01m52s.jpg,1,582.0,130.0,1
frame_0564_01m52s.jpg,1,571.0,82.0,0
frame_0565_01m53s.jpg,1,553.0,27.0,0
frame_0566_01m53s.jpg,1,564.0,129.0,0
frame_0567_01m53s.jpg,0,,,0
frame_0568_01m53s.jpg,1,500.0,37.0,1
frame_0569_01m53s.jpg,1,573.0,124.0,0
frame_0570_01m54s.jpg,1,772.0,212.0,2
frame_0571_01m54s.jpg,1,821.0,152.0,0
frame_0572_01m54s.jpg,1,866.0,123.0,0
frame_0573_01m54s.jpg,1,898.0,117.0,1
frame_0574_01m54s.jpg,1,886.0,34.0,0
frame_0575_01m55s.jpg,0,,,0
frame_0576_01m55s.jpg,0,,,0
frame_0577_01m55s.jpg,0,,,0
frame_0578_01m55s.jpg,1,609.0,115.0,0
frame_0579_01m55s.jpg,0,,,0
frame_0580_01m56s.jpg,0,,,0
frame_0581_01m56s.jpg,0,,,0
frame_0582_01m56s.jpg,1,572.0,63.0,1
frame_0583_01m56s.jpg,1,724.0,168.0,2
frame_0584_01m56s.jpg,2,,,0
frame_0585_01m57s.jpg,1,864.0,142.0,0
frame_0586_01m57s.jpg,1,889.0,130.0,0
frame_0587_01m57s.jpg,0,,,0
frame_0588_01m57s.jpg,0,,,0
frame_0589_01m57s.jpg,0,,,0
frame_0590_01m58s.jpg,0,,,0
frame_0591_01m58s.jpg,0,,,0
frame_0592_01m58s.jpg,0,,,0
frame_0593_01m58s.jpg,0,,,0
frame_0594_01m58s.jpg,0,,,0
frame_0595_01m59s.jpg,1,444.0,446.0,0
frame_0596_01m59s.jpg,1,387.0,440.0,0
frame_0597_01m59s.jpg,1,336.0,551.0,1
frame_0598_01m59s.jpg,1,610.0,125.0,0
frame_0599_01m59s.jpg,2,662.0,138.0,0
frame_0600_02m00s.jpg,1,735.0,209.0,0
frame_0601_02m00s.jpg,1,837.0,371.0,2
frame_0602_02m00s.jpg,1,977.0,439.0,0
frame_0603_02m00s.jpg,3,,,1
frame_0604_02m00s.jpg,1,979.0,295.0,0
frame_0605_02m01s.jpg,1,856.0,181.0,0
frame_0606_02m01s.jpg,1,792.0,151.0,0
frame_0607_02m01s.jpg,1,753.0,156.0,0
frame_0608_02m01s.jpg,1,727.0,182.0,2
frame_0609_02m01s.jpg,2,715.0,173.0,0
frame_0610_02m02s.jpg,1,710.0,155.0,1
frame_0611_02m02s.jpg,2,721.0,125.0,0
frame_0612_02m02s.jpg,1,737.0,105.0,0
frame_0613_02m02s.jpg,1,753.0,109.0,0
frame_0614_02m02s.jpg,1,767.0,145.0,0
frame_0615_02m03s.jpg,1,779.0,222.0,0
frame_0616_02m03s.jpg,1,787.0,313.0,2
frame_0617_02m03s.jpg,1,789.0,285.0,1
frame_0618_02m03s.jpg,3,761.0,222.0,0
frame_0619_02m03s.jpg,1,727.0,167.0,1
frame_0620_02m04s.jpg,1,667.0,174.0,0
frame_0621_02m04s.jpg,3,,,1
frame_0622_02m04s.jpg,1,541.0,183.0,0
frame_0623_02m04s.jpg,1,536.0,141.0,1
frame_0624_02m04s.jpg,1,529.0,142.0,0
frame_0625_02m05s.jpg,3,,,0
frame_0626_02m05s.jpg,3,,,1
frame_0627_02m05s.jpg,2,607.0,159.0,0
frame_0628_02m05s.jpg,1,643.0,174.0,1
frame_0629_02m05s.jpg,1,674.0,251.0,0
frame_0630_02m06s.jpg,1,704.0,348.0,2
frame_0631_02m06s.jpg,1,687.0,249.0,1
frame_0632_02m06s.jpg,1,652.0,155.0,0
frame_0633_02m06s.jpg,2,629.0,118.0,0
frame_0634_02m06s.jpg,1,612.0,119.0,1
frame_0635_02m07s.jpg,1,590.0,234.0,0
frame_0636_02m07s.jpg,1,538.0,359.0,2
frame_0637_02m07s.jpg,1,437.0,469.0,0
frame_0638_02m07s.jpg,0,,,0
frame_0639_02m07s.jpg,0,,,0
frame_0640_02m08s.jpg,0,,,0
frame_0641_02m08s.jpg,0,,,0
frame_0642_02m08s.jpg,0,,,0
frame_0643_02m08s.jpg,0,,,0
frame_0644_02m08s.jpg,0,,,0
frame_0645_02m09s.jpg,0,,,0
frame_0646_02m09s.jpg,0,,,0
frame_0647_02m09s.jpg,0,,,0
frame_0648_02m09s.jpg,0,,,0
frame_0649_02m09s.jpg,0,,,0
frame_0650_02m10s.jpg,0,,,0
frame_0651_02m10s.jpg,0,,,0
frame_0652_02m10s.jpg,0,,,0
frame_0653_02m10s.jpg,0,,,0
frame_0654_02m10s.jpg,0,,,0
frame_0655_02m11s.jpg,0,,,0
frame_0656_02m11s.jpg,0,,,0
frame_0657_02m11s.jpg,0,,,0
frame_0658_02m11s.jpg,0,,,0
frame_0659_02m11s.jpg,0,,,0
frame_0660_02m12s.jpg,0,,,0
frame_0661_02m12s.jpg,0,,,0
frame_0662_02m12s.jpg,0,,,0
frame_0663_02m12s.jpg,2,1057.0,617.0,0
frame_0664_02m12s.jpg,3,,,1
frame_0665_02m13s.jpg,1,761.0,245.0,0
frame_0666_02m13s.jpg,1,655.0,155.0,0
frame_0667_02m13s.jpg,1,606.0,154.0,0
frame_0668_02m13s.jpg,1,581.0,185.0,2
frame_0669_02m13s.jpg,1,562.0,151.0,0
frame_0670_02m14s.jpg,2,548.0,122.0,1
frame_0671_02m14s.jpg,2,,,0
frame_0672_02m14s.jpg,2,621.0,111.0,0
frame_0673_02m14s.jpg,1,676.0,160.0,0
frame_0674_02m14s.jpg,1,745.0,273.0,0
frame_0675_02m15s.jpg,1,832.0,429.0,2
frame_0676_02m15s.jpg,1,932.0,437.0,0
frame_0677_02m15s.jpg,1,847.0,339.0,1
frame_0678_02m15s.jpg,1,665.0,201.0,0
frame_0679_02m15s.jpg,1,596.0,179.0,1
frame_0680_02m16s.jpg,1,618.0,182.0,0
frame_0681_02m16s.jpg,2,,,1
frame_0682_02m16s.jpg,2,688.0,201.0,0
frame_0683_02m16s.jpg,1,677.0,167.0,1
frame_0684_02m16s.jpg,1,609.0,155.0,0
frame_0685_02m17s.jpg,1,523.0,178.0,0
frame_0686_02m17s.jpg,2,419.0,256.0,0
frame_0687_02m17s.jpg,1,290.0,424.0,2
frame_0688_02m17s.jpg,1,156.0,523.0,0
frame_0689_02m17s.jpg,0,,,0
frame_0690_02m18s.jpg,0,,,0
frame_0691_02m18s.jpg,0,,,0
frame_0692_02m18s.jpg,0,,,0
frame_0693_02m18s.jpg,0,,,0
frame_0694_02m18s.jpg,0,,,0
frame_0695_02m19s.jpg,0,,,0
frame_0696_02m19s.jpg,1,512.0,113.0,1
frame_0697_02m19s.jpg,2,504.0,121.0,0
frame_0698_02m19s.jpg,1,493.0,167.0,0
frame_0699_02m19s.jpg,1,478.0,262.0,0
frame_0700_02m20s.jpg,1,458.0,424.0,2
frame_0701_02m20s.jpg,3,,,1
frame_0702_02m20s.jpg,3,,,0
frame_0703_02m20s.jpg,2,497.0,199.0,0
frame_0704_02m20s.jpg,1,530.0,175.0,1
frame_0705_02m21s.jpg,1,577.0,177.0,0
frame_0706_02m21s.jpg,2,657.0,208.0,0
frame_0707_02m21s.jpg,1,731.0,244.0,1
frame_0708_02m21s.jpg,1,708.0,187.0,1
frame_0709_02m21s.jpg,1,690.0,178.0,0
frame_0710_02m22s.jpg,2,661.0,201.0,1
frame_0711_02m22s.jpg,3,531.0,179.0,0
frame_0712_02m22s.jpg,3,594.0,130.0,1
frame_0713_02m22s.jpg,1,610.0,130.0,0
frame_0714_02m22s.jpg,2,632.0,119.0,0
frame_0715_02m23s.jpg,0,,,1
frame_0716_02m23s.jpg,2,677.0,200.0,2
frame_0717_02m23s.jpg,3,630.0,135.0,0
frame_0718_02m23s.jpg,3,,,0
frame_0719_02m23s.jpg,0,,,0
frame_0720_02m24s.jpg,0,,,0
frame_0721_02m24s.jpg,0,,,0
frame_0722_02m24s.jpg,0,,,0
frame_0723_02m24s.jpg,0,,,0
frame_0724_02m24s.jpg,0,,,0
frame_0725_02m25s.jpg,2,712.0,167.0,0
frame_0726_02m25s.jpg,2,627.0,134.0,0
frame_0727_02m25s.jpg,1,575.0,155.0,0
frame_0728_02m25s.jpg,1,499.0,232.0,0
frame_0729_02m25s.jpg,1,385.0,409.0,2
frame_0730_02m26s.jpg,1,216.0,515.0,0
frame_0731_02m26s.jpg,0,,,1
frame_0732_02m26s.jpg,1,268.0,312.0,0
frame_0733_02m26s.jpg,2,410.0,196.0,0
frame_0734_02m26s.jpg,1,482.0,178.0,0
frame_0735_02m27s.jpg,1,525.0,193.0,0
frame_0736_02m27s.jpg,1,548.0,189.0,2
frame_0737_02m27s.jpg,1,561.0,164.0,1
frame_0738_02m27s.jpg,1,556.0,154.0,0
frame_0739_02m27s.jpg,1,530.0,151.0,0
frame_0740_02m28s.jpg,1,500.0,180.0,0
frame_0741_02m28s.jpg,3,,,0
frame_0742_02m28s.jpg,3,,,1
frame_0743_02m28s.jpg,3,,,0
frame_0744_02m28s.jpg,1,423.0,183.0,0
frame_0745_02m29s.jpg,1,429.0,159.0,0
frame_0746_02m29s.jpg,1,437.0,167.0,0
frame_0747_02m29s.jpg,3,,,0
frame_0748_02m29s.jpg,3,,,0
frame_0749_02m29s.jpg,1,442.0,193.0,1
frame_0750_02m30s.jpg,1,435.0,186.0,0
frame_0751_02m30s.jpg,0,,,0
frame_0752_02m30s.jpg,1,412.0,186.0,1
frame_0753_02m30s.jpg,3,,,2
frame_0754_02m30s.jpg,2,500.0,184.0,0
frame_0755_02m31s.jpg,0,,,2
frame_0756_02m31s.jpg,1,501.0,167.0,0
frame_0757_02m31s.jpg,0,,,2
frame_0758_02m31s.jpg,0,,,0
frame_0759_02m31s.jpg,0,,,0
frame_0760_02m32s.jpg,0,,,0
frame_0761_02m32s.jpg,0,,,0
frame_0762_02m32s.jpg,0,,,0
frame_0763_02m32s.jpg,1,450.0,162.0,0
frame_0764_02m32s.jpg,0,,,0
frame_0765_02m33s.jpg,0,,,0
frame_0766_02m33s.jpg,0,,,0
frame_0767_02m33s.jpg,0,,,0
frame_0768_02m33s.jpg,0,,,0
frame_0769_02m33s.jpg,0,,,0
frame_0770_02m34s.jpg,0,,,0
frame_0771_02m34s.jpg,0,,,0
frame_0772_02m34s.jpg,0,,,0
frame_0773_02m34s.jpg,0,,,0
frame_0774_02m34s.jpg,0,,,0
frame_0775_02m35s.jpg,0,,,0
frame_0776_02m35s.jpg,0,,,0
frame_0777_02m35s.jpg,0,,,0
frame_0778_02m35s.jpg,0,,,0
frame_0779_02m35s.jpg,0,,,0
frame_0780_02m36s.jpg,0,,,0
frame_0781_02m36s.jpg,0,,,0
frame_0782_02m36s.jpg,0,,,0
frame_0783_02m36s.jpg,0,,,0
frame_0784_02m36s.jpg,0,,,0
frame_0785_02m37s.jpg,0,,,0
frame_0786_02m37s.jpg,0,,,0
frame_0787_02m37s.jpg,0,,,0
frame_0788_02m37s.jpg,0,,,0
frame_0789_02m37s.jpg,0,,,0
frame_0790_02m38s.jpg,1,821.0,361.0,0
frame_0791_02m38s.jpg,2,798.0,348.0,0
frame_0792_02m38s.jpg,3,,,0
frame_0793_02m38s.jpg,3,,,0
frame_0794_02m38s.jpg,3,,,1
frame_0795_02m39s.jpg,0,,,0
frame_0796_02m39s.jpg,1,,,0
frame_0797_02m39s.jpg,2,,,0
frame_0798_02m39s.jpg,3,,,2
frame_0799_02m39s.jpg,0,,,0
frame_0800_02m40s.jpg,2,968.0,384.0,0
frame_0801_02m40s.jpg,1,987.0,384.0,0
frame_0802_02m40s.jpg,0,,,0
frame_0803_02m40s.jpg,0,,,0
frame_0804_02m40s.jpg,1,,,2
frame_0805_02m41s.jpg,1,983.0,335.0,0
frame_0806_02m41s.jpg,0,,,0
frame_0807_02m41s.jpg,1,,,0
frame_0808_02m41s.jpg,0,,,0
frame_0809_02m41s.jpg,0,,,0
frame_0810_02m42s.jpg,0,,,0
frame_0811_02m42s.jpg,0,,,0
frame_0812_02m42s.jpg,2,982.0,339.0,0
frame_0813_02m42s.jpg,0,,,0
frame_0814_02m42s.jpg,0,,,0
frame_0815_02m43s.jpg,1,549.0,285.0,0
frame_0816_02m43s.jpg,0,,,0
frame_0817_02m43s.jpg,0,,,0
frame_0818_02m43s.jpg,0,,,0
frame_0819_02m43s.jpg,1,1068.0,473.0,0
frame_0820_02m44s.jpg,0,,,1
frame_0821_02m44s.jpg,1,1034.0,291.0,0
frame_0822_02m44s.jpg,1,906.0,163.0,0
frame_0823_02m44s.jpg,1,842.0,123.0,0
frame_0824_02m44s.jpg,1,806.0,123.0,0
frame_0825_02m45s.jpg,1,786.0,142.0,0
frame_0826_02m45s.jpg,1,774.0,176.0,2
frame_0827_02m45s.jpg,1,776.0,163.0,0
frame_0828_02m45s.jpg,1,781.0,146.0,1
frame_0829_02m45s.jpg,2,749.0,122.0,0
frame_0830_02m46s.jpg,1,707.0,111.0,0
frame_0831_02m46s.jpg,1,657.0,124.0,0
frame_0832_02m46s.jpg,1,595.0,163.0,0
frame_0833_02m46s.jpg,1,524.0,240.0,0
frame_0834_02m46s.jpg,3,,,2
frame_0835_02m47s.jpg,3,,,1
frame_0836_02m47s.jpg,1,436.0,183.0,0
frame_0837_02m47s.jpg,1,462.0,154.0,0
frame_0838_02m47s.jpg,1,488.0,158.0,1
frame_0839_02m47s.jpg,3,,,0
frame_0840_02m48s.jpg,3,,,1
frame_0841_02m48s.jpg,2,604.0,146.0,0
frame_0842_02m48s.jpg,1,663.0,137.0,1
frame_0843_02m48s.jpg,1,733.0,186.0,0
frame_0844_02m48s.jpg,3,,,1
frame_0845_02m49s.jpg,2,808.0,181.0,0
frame_0846_02m49s.jpg,2,808.0,181.0,0
frame_0847_02m49s.jpg,2,810.0,184.0,1
frame_0848_02m49s.jpg,1,819.0,159.0,0
frame_0849_02m49s.jpg,1,825.0,159.0,0
frame_0850_02m50s.jpg,2,830.0,192.0,1
frame_0851_02m50s.jpg,2,819.0,206.0,0
frame_0852_02m50s.jpg,3,,,0
frame_0853_02m50s.jpg,3,,,0
frame_0854_02m50s.jpg,1,645.0,228.0,1
frame_0855_02m51s.jpg,1,582.0,193.0,0
frame_0856_02m51s.jpg,1,556.0,138.0,0
frame_0857_02m51s.jpg,1,541.0,125.0,0
frame_0858_02m51s.jpg,0,,,1
frame_0859_02m51s.jpg,2,,,1
frame_0860_02m52s.jpg,1,491.0,215.0,0
frame_0861_02m52s.jpg,1,598.0,123.0,1
frame_0862_02m52s.jpg,1,685.0,82.0,0
frame_0863_02m52s.jpg,1,757.0,82.0,0
frame_0864_02m52s.jpg,1,814.0,111.0,0
frame_0865_02m53s.jpg,1,858.0,161.0,0
frame_0866_02m53s.jpg,1,,,2
frame_0867_02m53s.jpg,0,,,0
frame_0868_02m53s.jpg,1,,,0
frame_0869_02m53s.jpg,0,,,0
frame_0870_02m54s.jpg,0,,,0
frame_0871_02m54s.jpg,0,,,0
frame_0872_02m54s.jpg,0,,,0
frame_0873_02m54s.jpg,0,,,0
frame_0874_02m54s.jpg,0,,,0
frame_0875_02m55s.jpg,0,,,0
frame_0876_02m55s.jpg,0,,,0
frame_0877_02m55s.jpg,0,,,0
frame_0878_02m55s.jpg,0,,,0
frame_0879_02m55s.jpg,0,,,0
frame_0880_02m56s.jpg,0,,,0
frame_0881_02m56s.jpg,0,,,0
frame_0882_02m56s.jpg,2,538.0,114.0,0
frame_0883_02m56s.jpg,2,539.0,120.0,0
frame_0884_02m56s.jpg,2,544.0,142.0,1
frame_0885_02m57s.jpg,1,590.0,138.0,0
frame_0886_02m57s.jpg,1,652.0,172.0,0
frame_0887_02m57s.jpg,1,738.0,270.0,0
frame_0888_02m57s.jpg,1,843.0,389.0,2
frame_0889_02m57s.jpg,1,975.0,431.0,0
frame_0890_02m58s.jpg,3,,,1
frame_0891_02m58s.jpg,1,842.0,275.0,0
frame_0892_02m58s.jpg,2,710.0,172.0,0
frame_0893_02m58s.jpg,1,640.0,141.0,0
frame_0894_02m58s.jpg,1,601.0,142.0,0
frame_0895_02m59s.jpg,1,576.0,163.0,0
frame_0896_02m59s.jpg,1,563.0,178.0,2
frame_0897_02m59s.jpg,1,557.0,150.0,1
frame_0898_02m59s.jpg,2,,,0
frame_0899_02m59s.jpg,1,532.0,107.0,0
frame_0900_03m00s.jpg,2,513.0,117.0,0
frame_0901_03m00s.jpg,1,489.0,167.0,0
frame_0902_03m00s.jpg,3,,,0
frame_0903_03m00s.jpg,3,,,1
frame_0904_03m00s.jpg,1,551.0,198.0,0
frame_0905_03m01s.jpg,3,,,0
frame_0906_03m01s.jpg,1,700.0,158.0,0
frame_0907_03m01s.jpg,1,752.0,186.0,1
frame_0908_03m01s.jpg,1,802.0,190.0,0
frame_0909_03m01s.jpg,3,,,1
frame_0910_03m02s.jpg,1,819.0,187.0,0
frame_0911_03m02s.jpg,1,745.0,156.0,1
frame_0912_03m02s.jpg,1,717.0,187.0,0
frame_0913_03m02s.jpg,2,688.0,255.0,1
frame_0914_03m02s.jpg,1,682.0,199.0,0
frame_0915_03m03s.jpg,1,675.0,187.0,1
frame_0916_03m03s.jpg,1,754.0,403.0,0
frame_0917_03m03s.jpg,1,852.0,451.0,2
frame_0918_03m03s.jpg,1,921.0,412.0,1
frame_0919_03m03s.jpg,1,883.0,357.0,0
frame_0920_03m04s.jpg,1,771.0,302.0,0
frame_0921_03m04s.jpg,2,677.0,290.0,0
frame_0922_03m04s.jpg,1,613.0,299.0,0
frame_0923_03m04s.jpg,2,551.0,331.0,2
frame_0924_03m04s.jpg,1,614.0,280.0,1
frame_0925_03m05s.jpg,1,,,0
frame_0926_03m05s.jpg,1,837.0,282.0,1
frame_0927_03m05s.jpg,2,804.0,303.0,0
frame_0928_03m05s.jpg,2,,,0
frame_0929_03m05s.jpg,2,510.0,191.0,0
frame_0930_03m06s.jpg,0,,,1
frame_0931_03m06s.jpg,1,900.0,164.0,0
frame_0932_03m06s.jpg,1,838.0,93.0,0
frame_0933_03m06s.jpg,0,,,1
frame_0934_03m06s.jpg,0,,,0
frame_0935_03m07s.jpg,2,323.0,327.0,2
frame_0936_03m07s.jpg,0,,,1
frame_0937_03m07s.jpg,0,,,0
frame_0938_03m07s.jpg,0,,,0
frame_0939_03m07s.jpg,0,,,0
frame_0940_03m08s.jpg,0,,,0
frame_0941_03m08s.jpg,0,,,0
frame_0942_03m08s.jpg,0,,,0
frame_0943_03m08s.jpg,0,,,0
frame_0944_03m08s.jpg,0,,,0
frame_0945_03m09s.jpg,2,842.0,29.0,0
frame_0946_03m09s.jpg,1,838.0,124.0,0
frame_0947_03m09s.jpg,1,835.0,165.0,2
frame_0948_03m09s.jpg,0,,,0
frame_0949_03m09s.jpg,0,,,0
frame_0950_03m10s.jpg,1,253.0,700.0,0
frame_0951_03m10s.jpg,0,,,0
frame_0952_03m10s.jpg,0,,,0
frame_0953_03m10s.jpg,0,,,0
frame_0954_03m10s.jpg,0,,,0
frame_0955_03m11s.jpg,0,,,0
frame_0956_03m11s.jpg,0,,,0
frame_0957_03m11s.jpg,0,,,0
frame_0958_03m11s.jpg,0,,,0
frame_0959_03m11s.jpg,0,,,0
frame_0960_03m12s.jpg,0,,,0
